Fecha,Numero,Loteria
2023-06-14,555,Paisita 1
2023-06-14,308,Motilon tarde
2023-06-14,409,Ant 1
2023-06-14,926,Culona noche
2023-06-15,105,Astro sol
2023-06-15,678,Pijao
2023-06-15,806,Sinuano noche
2023-06-15,927,Play noche
2023-06-15,98,Play día
2023-06-15,549,Motilon tarde
2023-06-15,160,Ant 2
2023-06-16,557,Medellín
2023-06-16,311,Astro luna
2023-06-16,678,Saman día
2023-06-16,901,Cash día
2023-06-17,256,Sinuano día
2023-06-17,830,Ant 2
2023-06-18,409,Dorado noche
2023-06-18,278,Astro luna
2023-06-18,302,Cash noche
2023-06-18,988,Motilon tarde
2023-06-18,368,Motilon noche
2023-06-18,555,Culona noche
2023-06-19,377,Culona día
2023-06-19,988,Pijao
2023-06-19,960,Paisita 1
2023-06-19,273,Cafetero noche
2023-06-19,233,Sinuano día
2023-06-19,289,Cash noche
2023-06-19,701,Play noche
2023-06-19,444,Fantastica noche
2023-06-19,808,Ant 1
2023-06-19,353,Ant 2
2023-06-20,177,Paisita 1
2023-06-20,723,Sinuano noche
2023-06-20,404,Cash día
2023-06-20,999,Fantastica día
2023-06-21,100,Astro sol
2023-06-21,962,Chontico día
2023-06-21,4,Caribeña noche
2023-06-22,323,Sinuano día
2023-06-22,710,Play día
2023-06-22,962,Caribeña día
2023-06-22,904,Fantastica noche
2023-06-23,277,Cafetero tarde
2023-06-23,533,Caribeña noche
2023-06-24,882,Dorado noche
2023-06-24,904,Culona día
2023-06-24,27,Saman día
2023-06-24,55,Caribeña día
2023-06-24,905,Ant 1
2023-06-24,509,Ant 2
2023-06-25,904,Astro luna
2023-06-25,15,Chontico día
2023-06-25,889,Cash noche
2023-06-25,8,Ant 2
2023-06-26,678,Astro luna
2023-06-26,98,Paisita 1
2023-06-26,884,Chontico noche
2023-06-26,892,Motilon noche
2023-06-26,599,Culona noche
2023-06-27,590,Huila
2023-06-27,415,Pijao
2023-06-27,501,Cafetero tarde
2023-06-27,723,Sinuano noche
2023-06-27,844,Play día
2023-06-27,296,Saman día
2023-06-27,45,Caribeña noche
2023-06-28,415,Paisita 2
2023-06-28,509,Cash noche
2023-06-28,728,Play día
2023-06-28,777,Play noche
2023-06-29,723,Bogotá
2023-06-29,311,Pijao
2023-06-29,509,Chontico noche
2023-06-29,44,Motilon tarde
2023-06-29,959,Caribeña noche
2023-06-30,959,Dorado tarde
2023-06-30,888,Pijao
2023-06-30,572,Paisita 1
2023-06-30,54,Cafetero noche
2023-06-30,522,Play día
2023-06-30,741,Fantastica día
2023-07-01,55,Culona día
2023-07-01,905,Astro luna
2023-07-01,459,Paisita 1
2023-07-01,354,Cash noche
2023-07-02,323,Culona día
2023-07-02,722,Pijao
2023-07-02,105,Cafetero noche
2023-07-02,317,Caribeña día
2023-07-02,368,Caribeña noche
2023-07-02,549,Motilon noche
2023-07-02,56,Culona noche
2023-07-03,876,Paisita 1
2023-07-03,17,Chontico noche
2023-07-03,377,Caribeña noche
2023-07-03,809,Saman día
2023-07-03,62,Ant 1
2023-07-04,61,Huila
2023-07-04,45,Astro sol
2023-07-04,962,Dorado tarde
2023-07-04,741,Fantastica día
2023-07-04,590,Culona noche
2023-07-05,901,Astro sol
2023-07-05,433,Dorado tarde
2023-07-05,372,Culona día
2023-07-05,878,Paisita 2
2023-07-05,353,Ant 1
2023-07-05,813,Ant 2
2023-07-06,853,Chontico día
2023-07-06,555,Play día
2023-07-06,404,Play noche
2023-07-07,901,Santander
2023-07-07,755,Risaralda
2023-07-07,405,Dorado día
2023-07-07,399,Dorado tarde
2023-07-07,299,Paisita 1
2023-07-07,84,Paisita 2
2023-07-07,498,Play día
2023-07-07,334,Cash día
2023-07-07,289,Cash noche
2023-07-07,882,Caribeña día
2023-07-07,337,Fantastica día
2023-07-07,222,Fantastica noche
2023-07-07,177,Culona noche
2023-07-08,959,Boyacá
2023-07-08,385,Cauca
2023-07-08,590,Pijao
2023-07-08,500,Paisita 2
2023-07-08,505,Cafetero tarde
2023-07-08,400,Play día
2023-07-08,622,Play noche
2023-07-08,517,Motilon noche
2023-07-09,999,Chontico noche
2023-07-09,213,Cash día
2023-07-09,768,Play día
2023-07-09,123,Motilon noche
2023-07-09,377,Ant 2
2023-07-10,546,Astro sol
2023-07-10,546,Play día
2023-07-10,474,Culona noche
2023-07-11,501,Cash día
2023-07-11,472,Sinuano noche
2023-07-12,862,Meta
2023-07-12,880,Astro luna
2023-07-12,203,Chontico día
2023-07-12,222,Paisita 2
2023-07-12,372,Fantastica día
2023-07-13,37,Bogotá
2023-07-13,88,Quindio
2023-07-13,500,Culona día
2023-07-13,813,Astro sol
2023-07-13,94,Cash día
2023-07-13,844,Play noche
2023-07-13,54,Play día
2023-07-13,415,Sinuano noche
2023-07-13,578,Ant 1
2023-07-13,323,Culona noche
2023-07-14,803,Medellín
2023-07-14,88,Dorado día
2023-07-14,538,Chontico día
2023-07-14,884,Sinuano día
2023-07-14,723,Chontico noche
2023-07-14,277,Cafetero noche
2023-07-14,23,Sinuano noche
2023-07-14,456,Cash noche
2023-07-14,517,Ant 2
2023-07-15,4,Cauca
2023-07-15,400,Dorado día
2023-07-15,296,Astro luna
2023-07-15,50,Sinuano día
2023-07-15,599,Sinuano noche
2023-07-15,768,Paisita 3
2023-07-15,926,Fantastica noche
2023-07-15,945,Saman día
2023-07-16,929,Chontico día
2023-07-16,123,Chontico noche
2023-07-16,562,Cash día
2023-07-16,324,Cafetero noche
2023-07-16,806,Caribeña día
2023-07-16,978,Motilon tarde
2023-07-16,910,Fantastica noche
2023-07-17,339,Cundinamarca
2023-07-17,562,Tolima
2023-07-17,331,Cash día
2023-07-18,400,Cruz roja
2023-07-18,456,Pijao
2023-07-18,788,Cafetero noche
2023-07-18,768,Ant 2
2023-07-18,363,Culona noche
2023-07-18,880,Motilon noche
2023-07-19,4,Ant 1
2023-07-19,4,Dorado tarde
2023-07-19,522,Motilon tarde
2023-07-19,818,Pijao
2023-07-19,324,Meta
2023-07-19,549,Chontico noche
2023-07-19,177,Sinuano noche
2023-07-20,728,Play día
2023-07-20,123,Sinuano noche
2023-07-20,962,Saman día
2023-07-20,213,Ant 2
2023-07-20,498,Culona noche
2023-07-21,539,Medellín
2023-07-21,538,Chontico noche
2023-07-21,722,Cafetero noche
2023-07-21,574,Caribeña noche
2023-07-21,471,Motilon noche
2023-07-21,599,Ant 1
2023-07-22,510,Culona día
2023-07-22,755,Pijao
2023-07-22,17,Saman día
2023-07-22,302,Motilon noche
2023-07-23,385,Paisita 2
2023-07-23,353,Cash día
2023-07-23,200,Sinuano noche
2023-07-23,50,Play noche
2023-07-23,339,Saman día
2023-07-23,17,Motilon tarde
2023-07-23,339,Ant 1
2023-07-24,353,Ant 1
2023-07-24,404,Culona noche
2023-07-25,170,Huila
2023-07-25,572,Dorado tarde
2023-07-25,213,Astro luna
2023-07-25,459,Motilon tarde
2023-07-26,27,Valle
2023-07-26,806,Meta
2023-07-26,165,Astro luna
2023-07-26,324,Paisita 1
2023-07-26,327,Sinuano noche
2023-07-26,960,Saman día
2023-07-26,901,Cash noche
2023-07-26,88,Fantastica noche
2023-07-26,994,Ant 2
2023-07-27,368,Culona día
2023-07-27,84,Paisita 2
2023-07-27,806,Chontico día
2023-07-27,879,Chontico noche
2023-07-27,999,Sinuano día
2023-07-27,203,Sinuano noche
2023-07-27,456,Cash día
2023-07-27,62,Caribeña día
2023-07-27,557,Motilon noche
2023-07-28,213,Cauca
2023-07-28,582,Astro luna
2023-07-28,71,Dorado día
2023-07-28,277,Chontico día
2023-07-28,822,Chontico noche
2023-07-28,516,Cafetero noche
2023-07-28,265,Sinuano día
2023-07-29,213,Cauca
2023-07-29,317,Astro luna
2023-07-29,982,Cash día
2023-07-29,879,Paisita 3
2023-07-30,884,Dorado noche
2023-07-30,562,Paisita 2
2023-07-30,655,Paisita 1
2023-07-30,982,Culona noche
2023-07-31,296,Cundinamarca
2023-07-31,363,Tolima
2023-07-31,785,Culona día
2023-07-31,337,Cafetero tarde
2023-07-31,880,Sinuano día
2023-07-31,222,Sinuano noche
2023-08-01,827,Sinuano día
2023-08-01,399,Cash noche
2023-08-01,878,Play noche
2023-08-01,734,Motilon tarde
2023-08-01,94,Fantastica día
2023-08-01,29,Ant 1
2023-08-01,889,Culona noche
2023-08-02,334,Manizales
2023-08-02,160,Culona día
2023-08-02,888,Pijao
2023-08-02,557,Chontico día
2023-08-02,943,Saman día
2023-08-02,710,Motilon noche
2023-08-02,666,Ant 1
2023-08-03,123,Dorado día
2023-08-03,522,Paisita 2
2023-08-03,543,Cafetero tarde
2023-08-03,813,Fantastica día
2023-08-03,808,Ant 1
2023-08-04,728,Medellín
2023-08-04,978,Chontico noche
2023-08-04,317,Chontico día
2023-08-04,334,Play día
2023-08-04,943,ant 2
2023-08-04,574,Culona noche
2023-08-04,562,Dorado día
2023-08-05,822,Astro sol
2023-08-05,505,Pijao
2023-08-05,886,Paisita 2
2023-08-05,822,Sinuano noche
2023-08-05,701,Motilon noche
2023-08-05,888,Fantastica día
2023-08-06,55,Chontico día
2023-08-06,590,Motilon tarde
2023-08-06,471,Ant 1
2023-08-07,45,Cafetero noche
2023-08-07,884,Motilon noche
2023-08-07,333,Motilon tarde
2023-08-08,734,Cundinamarca
2023-08-08,818,Cruz roja
2023-08-08,959,Astro sol
2023-08-08,15,Sinuano noche
2023-08-08,904,Caribeña día
2023-08-08,83,Fantastica día
2023-08-09,256,Pijao
2023-08-09,945,Cafetero tarde
2023-08-09,354,Cash noche
2023-08-09,872,Caribeña noche
2023-08-09,732,Fantastica noche
2023-08-10,910,Quindio
2023-08-10,822,Astro luna
2023-08-10,323,Cafetero tarde
2023-08-10,273,Caribeña noche
2023-08-11,892,Santander
2023-08-11,610,Pijao
2023-08-11,768,Paisita 2
2023-08-11,954,Chontico día
2023-08-11,321,Saman día
2023-08-12,788,Cauca
2023-08-12,71,Dorado noche
2023-08-12,830,Sinuano día
2023-08-12,888,Culona noche
2023-08-12,501,Fantastica noche
2023-08-13,844,Culona día
2023-08-13,888,Chontico noche
2023-08-14,876,Astro sol
2023-08-14,23,Paisita 2
2023-08-14,510,Cafetero tarde
2023-08-14,510,Sinuano día
2023-08-14,84,Saman día
2023-08-15,409,Cruz roja
2023-08-15,37,Huila
2023-08-15,806,Dorado día
2023-08-15,449,Astro sol
2023-08-15,701,Paisita 2
2023-08-15,347,Sinuano día
2023-08-15,433,Cash noche
2023-08-15,982,Ant 1
2023-08-16,555,Manizales
2023-08-16,546,Astro sol
2023-08-16,655,Pijao
2023-08-16,2,Chontico noche
2023-08-16,505,Sinuano noche
2023-08-16,404,Caribeña día
2023-08-16,905,Play día
2023-08-17,590,Quindio
2023-08-17,806,Culona día
2023-08-17,256,Sinuano día
2023-08-17,944,Motilon noche
2023-08-17,562,Ant 1
2023-08-18,83,Paisita 2
2023-08-18,2,Sinuano noche
2023-08-18,622,Fantastica día
2023-08-18,113,Ant 2
2023-08-19,734,Astro luna
2023-08-19,516,Cafetero tarde
2023-08-19,744,Sinuano noche
2023-08-19,302,Cash día
2023-08-19,755,Motilon noche
2023-08-20,88,Pijao
2023-08-20,857,Paisita 1
2023-08-20,582,Chontico día
2023-08-20,943,Cafetero noche
2023-08-20,61,Sinuano noche
2023-08-20,113,Ant 2
2023-08-21,882,Cafetero noche
2023-08-21,62,Sinuano noche
2023-08-21,960,Cash noche
2023-08-21,222,Saman día
2023-08-21,311,Caribeña noche
2023-08-21,222,Ant 1
2023-08-21,111,Fantastica noche
2023-08-22,944,Cundinamarca
2023-08-22,768,Tolima
2023-08-22,287,Dorado día
2023-08-22,884,Chontico día
2023-08-22,472,Cafetero noche
2023-08-22,610,Caribeña día
2023-08-22,323,Motilon tarde
2023-08-22,278,Ant 2
2023-08-23,803,Dorado tarde
2023-08-23,289,Pijao
2023-08-23,105,Paisita 1
2023-08-23,758,Saman día
2023-08-23,553,Caribeña noche
2023-08-23,287,Motilon noche
2023-08-24,111,Bogotá
2023-08-24,878,Dorado tarde
2023-08-24,710,Astro sol
2023-08-24,857,Astro luna
2023-08-24,522,Chontico día
2023-08-24,160,Caribeña noche
2023-08-24,505,Caribeña día
2023-08-24,4,Motilon noche
2023-08-24,302,Culona noche
2023-08-25,417,Astro luna
2023-08-25,688,Sinuano día
2023-08-25,352,Saman día
2023-08-25,555,Motilon tarde
2023-08-25,358,Culona noche
2023-08-26,878,Culona día
2023-08-26,88,Sinuano noche
2023-08-26,449,Motilon tarde
2023-08-26,269,Culona noche
2023-08-27,302,Cash noche
2023-08-27,872,Motilon tarde
2023-08-27,133,Fantastica noche
2023-08-28,788,Cundinamarca
2023-08-28,4,Cafetero noche
2023-08-28,449,Sinuano noche
2023-08-28,61,Cash noche
2023-08-28,133,Caribeña día
2023-08-28,54,Fantastica noche
2023-08-28,758,Motilon tarde
2023-08-29,688,Huila
2023-08-29,610,Culona día
2023-08-29,409,Fantastica noche
2023-08-29,0,Play día
2023-08-30,876,Valle
2023-08-30,734,Motilon tarde
2023-08-30,999,Caribeña noche
2023-08-31,354,Quindio
2023-08-31,886,Paisita 1
2023-08-31,308,Paisita 2
2023-08-31,884,Chontico noche
2023-09-01,650,Dorado día
2023-09-01,678,Chontico noche
2023-09-01,625,Cafetero noche
2023-09-01,88,Ant 1
2023-09-02,929,Astro luna
2023-09-02,755,Paisita 2
2023-09-02,94,Chontico noche
2023-09-02,177,Cash día
2023-09-02,978,Saman día
2023-09-02,299,Motilon noche
2023-09-02,222,Culona noche
2023-09-03,574,Dorado noche
2023-09-03,590,Caribeña día
2023-09-03,904,Culona noche
2023-09-04,722,Tolima
2023-09-04,302,Dorado noche
2023-09-04,405,Chontico día
2023-09-04,517,Paisita 1
2023-09-04,734,Cash día
2023-09-04,741,Play noche
2023-09-04,668,Motilon tarde
2023-09-04,872,Motilon noche
2023-09-04,599,Ant 2
2023-09-05,955,Culona día
2023-09-05,50,Dorado noche
2023-09-05,37,Pijao
2023-09-05,827,Cash noche
2023-09-05,830,Caribeña noche
2023-09-05,959,Fantastica noche
2023-09-05,950,Motilon tarde
2023-09-05,522,Play noche
2023-09-06,71,Valle
2023-09-06,8,Manizales
2023-09-06,872,Culona día
2023-09-06,904,Chontico día
2023-09-06,722,Paisita 1
2023-09-06,516,Cash noche
2023-09-06,962,Saman día
2023-09-06,415,Caribeña noche
2023-09-06,56,Fantastica día
2023-09-07,655,Astro sol
2023-09-07,844,Paisita 2
2023-09-07,516,Chontico noche
2023-09-07,886,Play noche
2023-09-07,54,Saman día
2023-09-07,879,Fantastica noche
2023-09-07,83,Ant 2
2023-09-08,876,Medellín
2023-09-08,982,Risaralda
2023-09-08,123,Play noche
2023-09-08,405,Saman día
2023-09-08,351,Motilon noche
2023-09-08,517,Fantastica día
2023-09-08,133,Fantastica noche
2023-09-08,23,Ant 2
2023-09-09,517,Dorado tarde
2023-09-09,334,Astro luna
2023-09-09,882,Sinuano noche
2023-09-09,943,Play día
2023-09-09,278,Ant 1
2023-09-09,818,Ant 2
2023-09-10,650,Dorado noche
2023-09-10,54,Saman día
2023-09-10,500,Culona noche
2023-09-11,77,Dorado tarde
2023-09-11,862,Astro sol
2023-09-11,543,Motilon noche
2023-09-11,133,Saman día
2023-09-11,982,Fantastica noche
2023-09-11,732,Culona noche
2023-09-12,423,Astro sol
2023-09-12,741,Sinuano día
2023-09-12,324,Saman día
2023-09-13,945,Culona día
2023-09-13,988,Dorado tarde
2023-09-13,203,Paisita 1
2023-09-13,904,Cafetero tarde
2023-09-13,722,Play día
2023-09-13,71,Motilon noche
2023-09-13,999,Fantastica noche
2023-09-14,960,Astro luna
2023-09-14,560,Culona día
2023-09-14,400,Pijao
2023-09-14,37,Cash día
2023-09-14,415,Caribeña día
2023-09-14,423,Fantastica día
2023-09-14,549,Motilon tarde
2023-09-14,728,Culona noche
2023-09-15,599,Santander
2023-09-15,878,Chontico noche
2023-09-15,334,Caribeña día
2023-09-15,333,Motilon tarde
2023-09-15,472,Ant 1
2023-09-16,113,Boyacá
2023-09-16,809,Cauca
2023-09-16,296,Dorado tarde
2023-09-16,803,Paisita 2
2023-09-16,4,Caribeña noche
2023-09-16,296,Fantastica día
2023-09-17,943,Play día
2023-09-17,404,Cash noche
2023-09-17,538,Ant 1
2023-09-17,91,Ant 2
2023-09-18,213,Dorado día
2023-09-18,358,Pijao
2023-09-18,377,Sinuano día
2023-09-18,562,Cafetero tarde
2023-09-18,317,Chontico noche
2023-09-18,289,Fantastica noche
2023-09-18,943,Ant 2
2023-09-19,437,Dorado día
2023-09-19,265,Chontico noche
2023-09-19,417,Cafetero noche
2023-09-19,15,Cash noche
2023-09-19,0,Saman día
2023-09-19,15,Fantastica día
2023-09-19,892,Fantastica noche
2023-09-19,741,Ant 2
2023-09-20,888,Valle
2023-09-20,17,Sinuano noche
2023-09-20,277,Fantastica día
2023-09-21,444,Ant 1
2023-09-21,437,Pijao
2023-09-21,872,Cafetero tarde
2023-09-21,490,Cafetero noche
2023-09-21,732,Caribeña día
2023-09-21,278,Sinuano noche
2023-09-22,666,Medellín
2023-09-22,111,Paisita 2
2023-09-22,785,Astro luna
2023-09-22,857,Cash noche
2023-09-22,160,Saman día
2023-09-22,302,Play día
2023-09-22,98,Fantastica día
2023-09-23,625,Astro sol
2023-09-23,84,Paisita 2
2023-09-23,988,Play día
2023-09-23,549,Play noche
2023-09-23,808,Fantastica noche
2023-09-23,538,Ant 1
2023-09-23,351,Culona noche
2023-09-24,4,Paisita 1
2023-09-24,666,Pijao
2023-09-24,160,Chontico día
2023-09-24,650,Motilon noche
2023-09-25,317,Sinuano noche
2023-09-25,15,Cash día
2023-09-25,955,Saman día
2023-09-26,610,Dorado noche
2023-09-26,884,Paisita 2
2023-09-26,471,Chontico día
2023-09-26,728,Sinuano noche
2023-09-26,538,Motilon noche
2023-09-27,363,Astro luna
2023-09-27,625,Pijao
2023-09-27,888,Cafetero noche
2023-09-27,807,Cash noche
2023-09-27,510,Caribeña noche
2023-09-28,333,Quindio
2023-09-28,622,Astro sol
2023-09-28,498,Paisita 2
2023-09-28,331,Saman día
2023-09-28,327,Caribeña noche
2023-09-28,289,Motilon tarde
2023-09-28,27,Ant 2
2023-09-29,678,Culona día
2023-09-29,133,Caribeña día
2023-09-29,450,Play día
2023-09-29,610,Saman día
2023-09-30,668,Astro luna
2023-09-30,256,Boyacá
2023-09-30,944,Pijao
2023-09-30,84,Fantastica día
2023-09-30,886,Motilon noche
2023-09-30,549,Fantastica noche
2023-10-01,853,Dorado noche
2023-10-01,785,Cash día
2023-10-01,335,Cash noche
2023-10-01,337,Motilon tarde
2023-10-01,459,Fantastica noche
2023-10-02,83,Dorado día
2023-10-02,943,Culona día
2023-10-02,501,Astro sol
2023-10-02,372,Chontico día
2023-10-02,944,Chontico noche
2023-10-02,385,Sinuano noche
2023-10-02,123,Cash día
2023-10-03,546,Huila
2023-10-03,562,Culona día
2023-10-03,71,Chontico día
2023-10-03,539,Motilon noche
2023-10-03,17,Culona noche
2023-10-03,557,Ant 2
2023-10-04,744,Culona día
2023-10-04,450,Dorado tarde
2023-10-04,955,Paisita 1
2023-10-04,755,Cafetero noche
2023-10-04,878,Chontico noche
2023-10-04,666,Sinuano día
2023-10-04,962,Play día
2023-10-04,177,Caribeña día
2023-10-05,516,Pijao
2023-10-05,722,Saman día
2023-10-05,959,Caribeña noche
2023-10-05,324,Fantastica noche
2023-10-05,472,Ant 1
2023-10-05,553,Culona noche
2023-10-06,222,Dorado noche
2023-10-06,734,Paisita 2
2023-10-06,331,Chontico noche
2023-10-07,615,Astro luna
2023-10-07,88,Paisita 2
2023-10-07,625,Cafetero noche
2023-10-07,490,Sinuano noche
2023-10-07,732,Cash noche
2023-10-07,29,Caribeña día
2023-10-07,615,Paisita 3
2023-10-08,857,Paisita 2
2023-10-08,994,Play noche
2023-10-08,65,Motilon tarde
2023-10-08,622,Motilon noche
2023-10-08,538,Fantastica noche
2023-10-09,501,Astro sol
2023-10-09,701,Play día
2023-10-09,546,Paisita 2
2023-10-10,449,Astro sol
2023-10-10,113,Chontico noche
2023-10-10,809,Cash día
2023-10-10,539,Motilon tarde
2023-10-10,289,Saman día
2023-10-10,71,Chontico día
2023-10-10,882,Sinuano noche
2023-10-11,323,Manizales
2023-10-11,549,Paisita 2
2023-10-11,98,Chontico noche
2023-10-11,678,Saman día
2023-10-11,574,Caribeña noche
2023-10-11,339,Motilon tarde
2023-10-12,734,Bogotá
2023-10-12,808,Dorado tarde
2023-10-12,744,Chontico día
2023-10-12,510,Paisita 2
2023-10-12,866,Cafetero noche
2023-10-12,905,Sinuano día
2023-10-12,590,Cash día
2023-10-12,892,Play noche
2023-10-13,994,Santander
2023-10-13,650,Risaralda
2023-10-13,91,Paisita 2
2023-10-13,352,Saman día
2023-10-13,37,Caribeña noche
2023-10-13,884,Fantastica noche
2023-10-14,822,Astro luna
2023-10-14,734,Astro sol
2023-10-14,615,Cafetero noche
2023-10-14,91,Cafetero tarde
2023-10-14,400,Play día
2023-10-14,363,Paisita 3
2023-10-14,533,Ant 1
2023-10-15,722,Astro luna
2023-10-15,437,Cafetero noche
2023-10-15,549,Sinuano noche
2023-10-15,806,Culona noche
2023-10-16,615,Culona día
2023-10-16,335,Chontico noche
2023-10-16,213,Sinuano día
2023-10-16,465,Cash noche
2023-10-16,170,Play noche
2023-10-16,17,Caribeña noche
2023-10-16,296,Culona noche
2023-10-17,498,Huila
2023-10-17,572,Dorado día
2023-10-17,23,Dorado tarde
2023-10-17,433,Chontico noche
2023-10-17,200,Cafetero noche
2023-10-17,296,Fantastica noche
2023-10-17,170,Ant 2
2023-10-18,926,Meta
2023-10-18,710,Dorado día
2023-10-18,555,Dorado noche
2023-10-18,385,Paisita 1
2023-10-18,818,Sinuano día
2023-10-18,755,Sinuano noche
2023-10-18,830,Cash día
2023-10-18,94,Caribeña día
2023-10-18,45,Play noche
2023-10-19,2,Quindio
2023-10-19,287,Dorado noche
2023-10-19,334,Pijao
2023-10-19,471,Cafetero tarde
2023-10-19,788,Cafetero noche
2023-10-19,233,Caribeña noche
2023-10-19,929,Play noche
