2017-04-02,1348
2017-04-03,0472
2017-04-04,1250
2017-04-05,0722
2017-04-06,0852
2017-04-07,6052
2017-04-08,0456
2017-04-09,7363
2017-04-10,1915
2017-04-11,6212
2017-04-12,5746
2017-04-13,4643
2017-04-14,9646
2017-04-15,1658
2017-04-16,8412
2017-04-17,1232
2017-04-18,6686
2017-04-19,0042
2017-04-20,1655
2017-04-21,5604
2017-04-22,0765
2017-04-23,7344
2017-04-24,4209
2017-04-25,6280
2017-04-26,5895
2017-04-27,7756
2017-04-28,1705
2017-04-29,2151
2017-04-30,3266
2017-05-01,1493
2017-05-02,3260
2017-05-03,6133
2017-05-04,1542
2017-05-05,0794
2017-05-06,1286
2017-05-07,4917
2017-05-08,6041
2017-05-09,9580
2017-05-10,6139
2017-05-11,9081
2017-05-12,6797
2017-05-13,9067
2017-05-14,6853
2017-05-15,3349
2017-05-16,7201
2017-05-17,3715
2017-05-18,4198
2017-05-19,8036
2017-05-20,1324
2017-05-21,2111
2017-05-22,2239
2017-05-23,1779
2017-05-24,1630
2017-05-25,1362
2017-05-26,9090
2017-05-27,2875
2017-05-28,6392
2017-05-29,3464
2017-05-30,6370
2017-05-31,8910
2017-06-01,3238
2017-06-02,7605
2017-06-03,8264
2017-06-04,7459
2017-06-05,9559
2017-06-06,4709
2017-06-07,2259
2017-06-08,5868
2017-06-09,9828
2017-06-10,7211
2017-06-11,0626
2017-06-12,1266
2017-06-13,4288
2017-06-14,6203
2017-06-15,6528
2017-06-16,4471
2017-06-17,5166
2017-06-18,0876
2017-06-19,5515
2017-06-20,7096
2017-06-21,8444
2017-06-22,1464
2017-06-23,0158
2017-06-24,1327
2017-06-25,8056
2017-06-26,1821
2017-06-27,4702
2017-06-28,3742
2017-06-29,2605
2017-06-30,5470
2017-07-01,5722
2017-07-02,1815
2017-07-03,5921
2017-07-04,4809
2017-07-05,7119
2017-07-06,2981
2017-07-07,8139
2017-07-08,8217
2017-07-09,7593
2017-07-10,5497
2017-07-11,4606
2017-07-12,3251
2017-07-13,7537
2017-07-14,7471
2017-07-15,4735
2017-07-16,3375
2017-07-17,8432
2017-07-18,1875
2017-07-19,6125
2017-07-20,9678
2017-07-21,1093
2017-07-22,2672
2017-07-23,7769
2017-07-24,0529
2017-07-25,9768
2017-07-26,8260
2017-07-27,3535
2017-07-28,4807
2017-07-29,9424
2017-07-30,5665
2017-07-31,2977
2017-08-01,8496
2017-08-02,6482
2017-08-03,2643
2017-08-04,9691
2017-08-05,9629
2017-08-06,0051
2017-08-07,6827
2017-08-08,4076
2017-08-09,4058
2017-08-10,4507
2017-08-11,3853
2017-08-12,7804
2017-08-13,0987
2017-08-14,0430
2017-08-15,7488
2017-08-16,3547
2017-08-17,7477
2017-08-18,8245
2017-08-19,3820
2017-08-20,8297
2017-08-21,2527
2017-08-22,4619
2017-08-23,3406
2017-08-24,4542
2017-08-25,8704
2017-08-26,5804
2017-08-27,5424
2017-08-28,7723
2017-08-29,5182
2017-08-30,4196
2017-08-31,5595
2017-09-01,3221
2017-09-02,5451
2017-09-03,5455
2017-09-04,2154
2017-09-05,6634
2017-09-06,8777
2017-09-07,4261
2017-09-08,0170
2017-09-09,2343
2017-09-10,4418
2017-09-11,9957
2017-09-12,9955
2017-09-13,7414
2017-09-14,4137
2017-09-15,9650
2017-09-16,4117
2017-09-17,4135
2017-09-18,0510
2017-09-19,0536
2017-09-20,8955
2017-09-21,5915
2017-09-22,6261
2017-09-23,8104
2017-09-24,1893
2017-09-25,9807
2017-09-26,0529
2017-09-27,8785
2017-09-28,4519
2017-09-29,5537
2017-09-30,8185
2017-10-01,5745
2017-10-02,4093
2017-10-03,4913
2017-10-04,2034
2017-10-05,3659
2017-10-06,8774
2017-10-07,8749
2017-10-08,8895
2017-10-09,1799
2017-10-10,5901
2017-10-11,1358
2017-10-12,3929
2017-10-13,0364
2017-10-14,5881
2017-10-15,0763
2017-10-16,1448
2017-10-17,0515
2017-10-18,2030
2017-10-19,4537
2017-10-20,1096
2017-10-21,1567
2017-10-22,7990
2017-10-23,3669
2017-10-24,7188
2017-10-25,5385
2017-10-26,1981
2017-10-27,0415
2017-10-28,0420
2017-10-29,0870
2017-10-30,2755
